SiO2,P2O5,ZrO2,Na2O,Al2O3,Fe2O3,CaO,MgO,K2O,B2O3,BaO,ZnO,Li2O,SrO,La2O3,TiO2,Nb2O5,PbO,Sb2O3,Bi2O3,TeO2,Se,Tg,density
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,335.15,4.800000190734863
0.0,0.55,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,673.15,3.240000009536743
0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,678.15,3.430000066757202
0.0,0.45,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,702.15,3.6700000762939458
0.0,0.4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,713.15,3.890000104904175
0.0,0.45,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.05,0.0,693.15,3.7200000286102295
0.0,0.45,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,687.15,3.759999990463257
0.0,0.45,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.15,0.0,678.15,3.7899999618530273
0.0,0.45,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,672.15,3.819999933242798
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.15,2.368000030517578
0.025,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.15,2.492000102996826
0.05,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.15,2.50600004196167
0.075,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.15,2.490999937057495
0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.15,2.380000114440918
0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.15,2.4600000381469727
0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.15,2.5199999809265137
0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.15,2.7950000762939453
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,507.15,3.7100000381469727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.4,0.0,534.15,3.7780001163482666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.4,0.0,550.15,3.848000049591065
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.0,557.15,3.921999931335449
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,514.15,5.074999809265137
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,540.15,4.176000118255615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,538.15,4.1519999504089355
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,527.15,4.13700008392334
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,907.15,3.763999938964844
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,883.15,3.60700011253357
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.0,878.15,3.572999954223633
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,878.15,3.563999891281128
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3229999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.0,0.0,0.0,0.0,0.0,863.15,3.5429999828338623
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669999999999999,0.0,0.0,0.0,0.0,0.0,853.15,3.509999990463257
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,838.15,3.4579999446868896
0.6287,0.0,0.0,0.1497,0.1397,0.0,0.001,0.001,0.006,0.0739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.15,2.380000114440918
0.7,0.0,0.0,0.14,0.09,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.15,2.4200000762939453
0.66,0.0,0.0,0.15,0.11,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.15,2.450000047683716
0.64,0.0,0.0,0.16,0.12,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.15,2.4700000286102295
0.6369999999999999,0.0,0.0099999999999999,0.1589999999999999,0.1139999999999999,0.0,0.0,0.0799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.15,2.490000009536743
0.64,0.0,0.01,0.15,0.12,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.15,2.509999990463257
0.64,0.0,0.02,0.14,0.12,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.15,2.4800000190734863
0.64,0.0,0.01,0.16,0.12,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.15,2.509999990463257
0.64,0.0,0.02,0.16,0.12,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.15,2.4800000190734863
0.6768000000000001,0.0,0.0,0.1313,0.1110999999999999,0.0,0.0,0.0605999999999999,0.0202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.15,2.440000057220459
0.725,0.0,0.0,0.128,0.062,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.15,2.4100000858306885
0.7186000000000001,0.0,0.0,0.1277,0.011,0.0,0.0858,0.0549,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.15,2.490000009536743
0.73,0.0,0.0,0.12,0.09,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.15,2.4000000953674316
0.84,0.0,0.0,0.12,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.15,2.3299999237060547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.75,0.0,625.15,5.130000114440918
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.75,0.0,611.15,5.300000190734863
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.75,0.0,598.15,5.260000228881836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.75,0.0,585.15,5.130000114440918
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.75,0.0,569.15,5.050000190734863
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,554.15,4.869999885559082
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,723.15,5.210000038146973
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,703.15,6.050000190734863
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,653.15,6.670000076293945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,713.15,5.039999961853027
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,723.15,4.849999904632568
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,713.15,4.880000114440918
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,693.15,5.050000190734863
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,703.15,5.099999904632568
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,723.15,5.059999942779541
0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,735.15,3.312999963760376
0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.595,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,737.15,3.3399999141693115
0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.595,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,737.15,3.336999893188477
0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5925,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,743.15,3.3510000705718994
0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.59,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,743.15,3.364000082015991
0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5875,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,745.15,3.377000093460083
0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.585,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,748.15,3.3910000324249268
0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.58,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,754.15,3.4170000553131104
0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.575,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,754.15,3.444000005722046
0.7382261773822618,0.0,0.0,0.1498850114988501,0.0,0.0,0.1118888111188881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.15,2.513999938964844
0.7397739773977396,0.0,0.0,0.1481148114811481,0.0,0.0,0.0981098109810981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014001400140014,0.0,0.0,0.0,0.0,0.0,0.0,849.15,2.503000020980835
0.7552755275527553,0.0,0.0,0.1558155815581558,0.0,0.0,0.0549054905490549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034003400340034,0.0,0.0,0.0,0.0,0.0,0.0,841.15,2.4779999256134033
0.783,0.0,0.0,0.156,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,833.15,2.443000078201294
0.6972302769723028,0.0,0.0,0.1458854114588541,0.0,0.0,0.1398860113988601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016998300169983,0.0,0.0,0.0,0.0,0.0,0.0,863.15,2.559999942779541
0.6837683768376838,0.0,0.0,0.1461146114611461,0.0,0.0,0.1401140114011401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03000300030003,0.0,0.0,0.0,0.0,0.0,0.0,867.15,2.565999984741211
0.67,0.0,0.0,0.15,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,873.15,2.5940001010894775
0.6579999999999999,0.0,0.0,0.15,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,877.15,2.6050000190734863
0.628,0.0,0.0,0.151,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819999999999999,0.0,0.0,0.0,0.0,0.0,0.0,880.15,2.638000011444092
0.613,0.0,0.0,0.15,0.0,0.0,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0.0,0.0,0.0,883.15,2.6610000133514404
0.7160000000000001,0.0,0.0,0.145,0.0,0.0,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,852.15,2.5190000534057617
0.715,0.0,0.0,0.15,0.0,0.0,0.1009999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,852.15,2.5199999809265137
0.7223722372237223,0.0,0.0,0.1538153815381538,0.0,0.0,0.0729072907290729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0509050905090509,0.0,0.0,0.0,0.0,0.0,0.0,858.15,2.5260000228881836
0.7190000000000001,0.0,0.0,0.157,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0,857.15,2.5250000953674316
0.7153,0.0,0.0,0.1628,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969,0.0,0.0,0.0,0.0,0.0,0.0,860.15,2.5350000858306885
0.713,0.0,0.0,0.163,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,871.15,2.5350000858306885
0.0,0.5798420157984201,0.0,0.1823817618238176,0.0834916508349165,0.0,0.0,0.0,0.0546945305469453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083991600839916,0.0,0.000999900009999,0.0,0.0,0.0,738.15,3.0999999046325684
0.0,0.5797420257974203,0.0,0.1473852614738526,0.1134886511348865,0.0,0.0,0.0,0.0596940305969403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084991500849915,0.0,0.000999900009999,0.0,0.0,0.0,776.15,3.0999999046325684
0.0,0.5797420257974203,0.0,0.0973902609739026,0.1634836516348365,0.0,0.0,0.0,0.0596940305969403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084991500849915,0.0,0.000999900009999,0.0,0.0,0.0,814.15,3.069999933242798
0.0,0.5797420257974203,0.0,0.1473852614738526,0.0634936506349365,0.0,0.0,0.04999500049995,0.0596940305969403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084991500849915,0.0,0.000999900009999,0.0,0.0,0.0,749.15,3.0899999141693115
0.1000999999999999,0.5802999999999999,0.0,0.0974999999999999,0.0634999999999999,0.0,0.0,0.0,0.0596999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084999999999999,0.0,0.0001,0.0,0.0,0.0,774.15,3.059999942779541
0.0,0.5798000000000001,0.0,0.1773,0.0635,0.0,0.0,0.0,0.0597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,0.001,0.0,0.02,0.0,724.15,3.109999895095825
0.0,0.5771000000000001,0.0,0.1766,0.0632,0.0,0.0,0.0,0.0595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.001,0.02,0.0,0.0,723.15,3.259999990463257
0.6672866542669146,0.0,0.0,0.0002199956000879,0.1267974640507189,0.0,0.0514989700205995,0.0846983060338793,0.0,0.0244995100097998,0.0,0.0,0.0,0.0449991000179996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.15,2.569999933242798
0.667153299269051,0.0,0.0,0.0003699741018128,0.1267911246212764,0.0,0.0514963952523323,0.0846940714150009,0.0,0.0244982851200415,0.0,0.0,0.0,0.0449968502204845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.15,2.569999933242798
0.6671466282697383,0.0,0.0,0.0004799616030717,0.126789856811455,0.0,0.0514958803295736,0.0845932325413966,0.0,0.0244980401567874,0.0,0.0,0.0,0.0449964002879769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.15,2.569999933242798
0.6605339466053395,0.0,0.0,0.0103989601039896,0.1254874512548745,0.0,0.0509949005099489,0.0837916208379162,0.0,0.0242975702429757,0.0,0.0,0.0,0.0444955504449555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.15,2.569999933242798
0.6608867822643547,0.0,0.0,0.0002199956000879,0.112597748045039,0.0,0.0451990960180796,0.0512989740205195,0.0,0.0775984480310393,0.0,0.0,0.0,0.0521989560208795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.15,2.5
0.6606330316515827,0.0,0.0,0.000650032501625,0.112505625281264,0.0,0.0452022601130056,0.0513025651282564,0.0,0.0776038801940097,0.0,0.0,0.0,0.0521026051302565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.15,2.5
0.6590999999999999,0.0,0.0,0.0028999999999999,0.1122999999999999,0.0,0.0450999999999999,0.0511999999999999,0.0,0.0774,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.15,2.5
0.6554310862172434,0.0,0.0,0.008501700340068,0.1116223244648929,0.0,0.0448089617923584,0.0509101820364072,0.0,0.0770154030806161,0.0,0.0,0.0,0.0517103420684136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.15,2.5
0.6698129243198383,0.0,0.0,0.0006299181106456,0.1317828682271304,0.0,0.0522932018837551,0.092387989561357,0.0,0.0093987781588393,0.0,0.0,0.0,0.043694319738434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.15,2.5999999046325684
0.6700932990670093,0.0,0.0,0.0005099949000509,0.1349986500134998,0.0,0.0896991030089699,0.0900990990090099,0.0,0.0145998540014599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.15,2.5
0.6636336366363363,0.0,0.0,0.0102989701029897,0.1338866113388661,0.0,0.0887911208879112,0.0886911308869113,0.0,0.0146985301469853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.15,2.509999990463257
0.6350571551439631,0.0,0.0,0.0002100189017011,0.1355121960976488,0.0,0.1173105579502155,0.0571051394625516,0.0,0.0378034023062075,0.0107009630866778,0.0,0.0,0.0063005670510345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.15,2.569999933242798
0.6276627662766278,0.0,0.0,0.0106010601060106,0.134013401340134,0.0,0.116011601160116,0.057005700570057,0.0,0.0377037703770377,0.0107010701070107,0.0,0.0,0.0063006300630063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.15,2.559999942779541
0.695355628450276,0.0,0.0,0.0003200256020481,0.1152092167373389,0.0,0.0640051204096327,0.0648051844147531,0.0,0.0206016481318505,0.0,0.0,0.0,0.0397031762541003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.15,2.5299999713897705
0.6614933850661494,0.0,0.0,0.0005099949000509,0.0966990330096699,0.0,0.0963990360096399,0.0867991320086799,0.0,0.0273997260027399,0.0,0.0,0.0,0.0306996930030699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.15,2.559999942779541
0.6601933980660194,0.0,0.0,0.0005099949000509,0.1213987860121399,0.0,0.0678993210067899,0.1259987400125999,0.0,0.0045999540004599,0.0040999590004099,0.0,0.0,0.0152998470015299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.15,2.569999933242798
0.7,0.0,0.02,0.04,0.06,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.15,2.450000047683716
0.6557000000000002,0.0,0.011,0.0961,0.1171,0.0,0.008,0.0,0.001,0.004,0.0,0.0,0.1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.15,2.450000047683716
0.725,0.0,0.0,0.128,0.062,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.15,2.4100000858306885
0.6227564070515065,0.0,0.0105992580519363,0.0004099713020088,0.1055926085174037,0.0009899307048506,0.049296549241553,0.1652884298099133,0.0006699531032827,0.0,0.0,0.0,0.0165988380813343,0.0,0.0,0.0165988380813343,0.0,0.0,0.0,0.0,0.0,0.0,995.15,2.6600000858306885
0.6249062490624907,0.0,0.01060010600106,0.000410004100041,0.1060010600106001,0.0010000100001,0.04940049400494,0.1659016590165901,0.000680006800068,0.0,0.0,0.0,0.01660016600166,0.0,0.00780007800078,0.01670016700167,0.0,0.0,0.0,0.0,0.0,0.0,989.15,2.6600000858306885
0.6200062000620006,0.0,0.0,0.0,0.090000900009,0.000990009900099,0.1590015900159001,0.1201012010120101,0.0,0.0,0.0,0.0,0.00990009900099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.15,2.5999999046325684
0.6199619961996199,0.0,0.0,0.0,0.09000900090009,0.001000100010001,0.139013901390139,0.12001200120012,0.0,0.0,0.0,0.0,0.01000100010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.15,2.640000104904175
0.61993800619938,0.0,0.0,0.0,0.08999100089991,0.000999900009999,0.138986101389861,0.11998800119988,0.0,0.0,0.0,0.0,0.0100989901009899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.15,2.700000047683716
0.6201062010620106,0.0,0.0,0.0,0.0900009000090001,0.000990009900099,0.1390013900139001,0.1200012000120001,0.0,0.0,0.0,0.0,0.00990009900099,0.0,0.020000200002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.15,2.7799999713897705
0.6630801075967722,0.0,0.0,0.0,0.1263962081137566,0.0001599952001439,0.0512984610461686,0.0843974680759577,0.0,0.0234992950211493,0.0,0.0,0.0,0.0441986740397788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.15,2.569999933242798
0.6653,0.0,0.0,0.0,0.1268,0.00062,0.0515,0.0847,0.0,0.0236,0.0,0.0,0.0,0.0443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.15,2.569999933242798
0.6693933060669393,0.0,0.0,0.0,0.1312986870131298,0.0001599984000159,0.0525994740052599,0.0927990720092798,0.0,0.0093999060009399,0.0,0.0,0.0,0.0436995630043699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.15,2.5899999141693115
0.6684066840668407,0.0,0.0,0.0,0.1317013170131701,6.000060000600006e-05,0.05260052600526,0.09270092700927,0.0,0.00940009400094,0.0,0.0,0.0,0.04360043600436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.15,2.5899999141693115
0.664719941598248,0.0,0.0,0.0,0.1217036511095332,3.000090002700081e-05,0.0483014490434713,0.0704021120633619,0.0,0.0455013650409512,0.0,0.0,0.0,0.0478014340430212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.15,2.549999952316284
0.6765391114799668,0.0,0.0,0.0,0.1344878960893519,0.0001199892009719,0.0195982361587457,0.0696937275645191,0.0,0.017698407143357,0.0200981911627953,0.0,0.0,0.057594816466518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.15,2.609999895095825
